pattern_id,ticker,ruleset_name,anchor_asof_date,trough_1_date,center_peak_price,trough_2_price,initial_stop,composite_score,triggered,entry_date,entry_price,exit_date,exit_price,exit_reason,r_multiple,trade_pnl_dollars,peak_unrealized_R,drawdown_to_exit_R,days_held,status,forward_bars_available,max_forward_close,max_close_pct_of_peak,days_t2_to_asof
RLMD-2024-11-26,RLMD,B_fixed_R_multiple,2026-05-12,2024-11-26,3.2900,0.3530,0.3495,0.7667,true,2026-05-14,7.4800,2026-05-22,7.0400,open_at_data_tail,-0.0617,-2.31,0.0084,0.0701,6,open,8,7.4900,227.7,510
RLMD-2024-11-26,RLMD,C_close_below_50d,2026-05-12,2024-11-26,3.2900,0.3530,0.3495,0.7667,true,2026-05-14,7.4800,2026-05-15,6.9000,close_below_50d,-0.0813,-3.05,0.0084,0.0898,1,closed,8,7.4900,227.7,510
RLMD-2024-12-18,RLMD,A_minervini_trail_ma,2026-05-12,2024-12-18,0.5200,0.3400,0.3366,0.7667,true,2026-05-14,7.4800,2026-05-15,6.9000,close_below_50d,-0.0812,-3.04,0.0084,0.0896,1,closed,8,7.4900,1440.4,463
RLMD-2024-12-18,RLMD,B_fixed_R_multiple,2026-05-12,2024-12-18,0.5200,0.3400,0.3366,0.7667,true,2026-05-14,7.4800,2026-05-22,7.0400,open_at_data_tail,-0.0616,-2.31,0.0084,0.0700,6,open,8,7.4900,1440.4,463
RLMD-2024-12-18,RLMD,C_close_below_50d,2026-05-12,2024-12-18,0.5200,0.3400,0.3366,0.7667,true,2026-05-14,7.4800,2026-05-15,6.9000,close_below_50d,-0.0812,-3.04,0.0084,0.0896,1,closed,8,7.4900,1440.4,463
RLMD-2025-06-30,RLMD,A_minervini_trail_ma,2026-05-12,2025-06-30,0.6700,0.5770,0.5712,0.7667,true,2026-05-14,7.4800,2026-05-15,6.9000,close_below_50d,-0.0840,-3.15,0.0087,0.0926,1,closed,8,7.4900,1117.9,298
RLMD-2025-06-30,RLMD,B_fixed_R_multiple,2026-05-12,2025-06-30,0.6700,0.5770,0.5712,0.7667,true,2026-05-14,7.4800,2026-05-22,7.0400,open_at_data_tail,-0.0637,-2.39,0.0087,0.0724,6,open,8,7.4900,1117.9,298
RLMD-2025-06-30,RLMD,C_close_below_50d,2026-05-12,2025-06-30,0.6700,0.5770,0.5712,0.7667,true,2026-05-14,7.4800,2026-05-15,6.9000,close_below_50d,-0.0840,-3.15,0.0087,0.0926,1,closed,8,7.4900,1117.9,298
RLMD-2025-07-18,RLMD,A_minervini_trail_ma,2026-05-12,2025-07-18,0.7190,0.5630,0.5574,0.7667,true,2026-05-14,7.4800,2026-05-15,6.9000,close_below_50d,-0.0838,-3.14,0.0087,0.0925,1,closed,8,7.4900,1041.7,274
RLMD-2025-07-18,RLMD,B_fixed_R_multiple,2026-05-12,2025-07-18,0.7190,0.5630,0.5574,0.7667,true,2026-05-14,7.4800,2026-05-22,7.0400,open_at_data_tail,-0.0636,-2.38,0.0087,0.0722,6,open,8,7.4900,1041.7,274
RLMD-2025-07-18,RLMD,C_close_below_50d,2026-05-12,2025-07-18,0.7190,0.5630,0.5574,0.7667,true,2026-05-14,7.4800,2026-05-15,6.9000,close_below_50d,-0.0838,-3.14,0.0087,0.0925,1,closed,8,7.4900,1041.7,274
RLMD-2026-01-16,RLMD,A_minervini_trail_ma,2026-05-04,2026-01-16,4.1000,3.5500,3.5145,0.8201,true,2026-05-14,7.4800,2026-05-15,6.9000,close_below_50d,-0.1463,-5.48,0.0151,0.1614,1,closed,8,7.4900,182.7,102
RLMD-2026-01-16,RLMD,B_fixed_R_multiple,2026-05-04,2026-01-16,4.1000,3.5500,3.5145,0.8201,true,2026-05-14,7.4800,2026-05-22,7.0400,open_at_data_tail,-0.1110,-4.16,0.0151,0.1261,6,open,8,7.4900,182.7,102
RLMD-2026-01-16,RLMD,C_close_below_50d,2026-05-04,2026-01-16,4.1000,3.5500,3.5145,0.8201,true,2026-05-14,7.4800,2026-05-15,6.9000,close_below_50d,-0.1463,-5.48,0.0151,0.1614,1,closed,8,7.4900,182.7,102
RLMD-2026-01-30,RLMD,A_minervini_trail_ma,2026-04-23,2026-01-30,4.2000,3.6400,3.6036,0.7690,true,2026-05-14,7.4800,2026-05-15,6.9000,close_below_50d,-0.1496,-5.61,0.0155,0.1651,1,closed,8,7.4900,178.3,84
RLMD-2026-01-30,RLMD,B_fixed_R_multiple,2026-04-23,2026-01-30,4.2000,3.6400,3.6036,0.7690,true,2026-05-14,7.4800,2026-05-22,7.0400,open_at_data_tail,-0.1135,-4.26,0.0155,0.1290,6,open,8,7.4900,178.3,84
RLMD-2026-01-30,RLMD,C_close_below_50d,2026-04-23,2026-01-30,4.2000,3.6400,3.6036,0.7690,true,2026-05-14,7.4800,2026-05-15,6.9000,close_below_50d,-0.1496,-5.61,0.0155,0.1651,1,closed,8,7.4900,178.3,84
RNG-2021-12-16,RNG,A_minervini_trail_ma,2026-04-30,2021-12-16,194.5300,172.3500,170.6265,0.7667,false,,,,,untriggered,,,,,,untriggered,8,47.7500,24.5,1574
RNG-2021-12-16,RNG,B_fixed_R_multiple,2026-04-30,2021-12-16,194.5300,172.3500,170.6265,0.7667,false,,,,,untriggered,,,,,,untriggered,8,47.7500,24.5,1574
RNG-2021-12-16,RNG,C_close_below_50d,2026-04-30,2021-12-16,194.5300,172.3500,170.6265,0.7667,false,,,,,untriggered,,,,,,untriggered,8,47.7500,24.5,1574
RNG-2022-01-27,RNG,A_minervini_trail_ma,2026-04-30,2022-01-27,176.4900,155.7400,154.1826,0.7667,false,,,,,untriggered,,,,,,untriggered,8,47.7500,27.1,1547
RNG-2022-01-27,RNG,B_fixed_R_multiple,2026-04-30,2022-01-27,176.4900,155.7400,154.1826,0.7667,false,,,,,untriggered,,,,,,untriggered,8,47.7500,27.1,1547
RNG-2022-01-27,RNG,C_close_below_50d,2026-04-30,2022-01-27,176.4900,155.7400,154.1826,0.7667,false,,,,,untriggered,,,,,,untriggered,8,47.7500,27.1,1547
RNG-2022-05-24,RNG,A_minervini_trail_ma,2026-04-29,2022-05-24,67.9800,48.6900,48.2031,0.7667,false,,,,,untriggered,,,,,,untriggered,9,47.7500,70.2,1415
RNG-2022-05-24,RNG,B_fixed_R_multiple,2026-04-29,2022-05-24,67.9800,48.6900,48.2031,0.7667,false,,,,,untriggered,,,,,,untriggered,9,47.7500,70.2,1415
RNG-2022-05-24,RNG,C_close_below_50d,2026-04-29,2022-05-24,67.9800,48.6900,48.2031,0.7667,false,,,,,untriggered,,,,,,untriggered,9,47.7500,70.2,1415
RNG-2022-06-30,RNG,A_minervini_trail_ma,2026-04-29,2022-06-30,61.3300,47.9300,47.4507,0.7667,false,,,,,untriggered,,,,,,untriggered,9,47.7500,77.9,1385
RNG-2022-06-30,RNG,B_fixed_R_multiple,2026-04-29,2022-06-30,61.3300,47.9300,47.4507,0.7667,false,,,,,untriggered,,,,,,untriggered,9,47.7500,77.9,1385
RNG-2022-06-30,RNG,C_close_below_50d,2026-04-29,2022-06-30,61.3300,47.9300,47.4507,0.7667,false,,,,,untriggered,,,,,,untriggered,9,47.7500,77.9,1385
RNG-2022-07-14,RNG,A_minervini_trail_ma,2026-04-30,2022-07-14,58.3400,48.7100,48.2229,0.8333,false,,,,,untriggered,,,,,,untriggered,8,47.7500,81.8,1368
RNG-2022-07-14,RNG,B_fixed_R_multiple,2026-04-30,2022-07-14,58.3400,48.7100,48.2229,0.8333,false,,,,,untriggered,,,,,,untriggered,8,47.7500,81.8,1368
RNG-2022-07-14,RNG,C_close_below_50d,2026-04-30,2022-07-14,58.3400,48.7100,48.2229,0.8333,false,,,,,untriggered,,,,,,untriggered,8,47.7500,81.8,1368
RNG-2022-08-29,RNG,A_minervini_trail_ma,2026-04-30,2022-08-29,46.6200,39.7100,39.3129,0.7667,true,2026-05-05,47.4000,2026-05-12,41.8700,open_at_data_tail,-0.6838,-25.64,0.1447,0.8285,5,open,8,47.7500,102.4,1305
RNG-2022-08-29,RNG,B_fixed_R_multiple,2026-04-30,2022-08-29,46.6200,39.7100,39.3129,0.7667,true,2026-05-05,47.4000,2026-05-12,41.8700,open_at_data_tail,-0.6838,-25.64,0.1447,0.8285,5,open,8,47.7500,102.4,1305
RNG-2022-08-29,RNG,C_close_below_50d,2026-04-30,2022-08-29,46.6200,39.7100,39.3129,0.7667,true,2026-05-05,47.4000,2026-05-12,41.8700,open_at_data_tail,-0.6838,-25.64,0.1447,0.8285,5,open,8,47.7500,102.4,1305
RNG-2022-11-22,RNG,A_minervini_trail_ma,2026-04-30,2022-11-22,38.8700,35.3400,34.9866,0.8333,true,2026-05-04,45.3300,2026-05-12,41.8700,open_at_data_tail,-0.3345,-12.54,0.3132,0.6478,6,open,8,47.7500,122.8,1240
RNG-2022-11-22,RNG,B_fixed_R_multiple,2026-04-30,2022-11-22,38.8700,35.3400,34.9866,0.8333,true,2026-05-04,45.3300,2026-05-12,41.8700,open_at_data_tail,-0.3345,-12.54,0.3132,0.6478,6,open,8,47.7500,122.8,1240
RNG-2022-11-22,RNG,C_close_below_50d,2026-04-30,2022-11-22,38.8700,35.3400,34.9866,0.8333,true,2026-05-04,45.3300,2026-05-12,41.8700,open_at_data_tail,-0.3345,-12.54,0.3132,0.6478,6,open,8,47.7500,122.8,1240
RNG-2023-06-09,RNG,A_minervini_trail_ma,2026-04-30,2023-06-09,35.9300,32.0700,31.7493,0.7667,true,2026-05-04,45.3300,2026-05-12,41.8700,open_at_data_tail,-0.2548,-9.55,0.2386,0.4933,6,open,8,47.7500,132.9,1042
RNG-2023-06-09,RNG,B_fixed_R_multiple,2026-04-30,2023-06-09,35.9300,32.0700,31.7493,0.7667,true,2026-05-04,45.3300,2026-05-12,41.8700,open_at_data_tail,-0.2548,-9.55,0.2386,0.4933,6,open,8,47.7500,132.9,1042
RNG-2023-06-09,RNG,C_close_below_50d,2026-04-30,2023-06-09,35.9300,32.0700,31.7493,0.7667,true,2026-05-04,45.3300,2026-05-12,41.8700,open_at_data_tail,-0.2548,-9.55,0.2386,0.4933,6,open,8,47.7500,132.9,1042
RNG-2023-09-21,RNG,A_minervini_trail_ma,2026-04-30,2023-09-21,30.4600,25.3000,25.0470,0.7667,true,2026-05-04,45.3300,2026-05-12,41.8700,open_at_data_tail,-0.1706,-6.40,0.1597,0.3303,6,open,8,47.7500,156.8,916
RNG-2023-09-21,RNG,B_fixed_R_multiple,2026-04-30,2023-09-21,30.4600,25.3000,25.0470,0.7667,true,2026-05-04,45.3300,2026-05-12,41.8700,open_at_data_tail,-0.1706,-6.40,0.1597,0.3303,6,open,8,47.7500,156.8,916
RNG-2023-09-21,RNG,C_close_below_50d,2026-04-30,2023-09-21,30.4600,25.3000,25.0470,0.7667,true,2026-05-04,45.3300,2026-05-12,41.8700,open_at_data_tail,-0.1706,-6.40,0.1597,0.3303,6,open,8,47.7500,156.8,916
RNG-2023-10-27,RNG,A_minervini_trail_ma,2026-04-30,2023-10-27,29.0100,26.3300,26.0667,0.8333,true,2026-05-04,45.3300,2026-05-12,41.8700,open_at_data_tail,-0.1796,-6.74,0.1682,0.3478,6,open,8,47.7500,164.6,899
RNG-2023-10-27,RNG,B_fixed_R_multiple,2026-04-30,2023-10-27,29.0100,26.3300,26.0667,0.8333,true,2026-05-04,45.3300,2026-05-12,41.8700,open_at_data_tail,-0.1796,-6.74,0.1682,0.3478,6,open,8,47.7500,164.6,899
RNG-2023-10-27,RNG,C_close_below_50d,2026-04-30,2023-10-27,29.0100,26.3300,26.0667,0.8333,true,2026-05-04,45.3300,2026-05-12,41.8700,open_at_data_tail,-0.1796,-6.74,0.1682,0.3478,6,open,8,47.7500,164.6,899
RNG-2023-12-12,RNG,A_minervini_trail_ma,2026-04-30,2023-12-12,34.9700,31.0000,30.6900,0.7667,true,2026-05-04,45.3300,2026-05-12,41.8700,open_at_data_tail,-0.2363,-8.86,0.2213,0.4577,6,open,8,47.7500,136.5,848
RNG-2023-12-12,RNG,B_fixed_R_multiple,2026-04-30,2023-12-12,34.9700,31.0000,30.6900,0.7667,true,2026-05-04,45.3300,2026-05-12,41.8700,open_at_data_tail,-0.2363,-8.86,0.2213,0.4577,6,open,8,47.7500,136.5,848
RNG-2023-12-12,RNG,C_close_below_50d,2026-04-30,2023-12-12,34.9700,31.0000,30.6900,0.7667,true,2026-05-04,45.3300,2026-05-12,41.8700,open_at_data_tail,-0.2363,-8.86,0.2213,0.4577,6,open,8,47.7500,136.5,848
RNG-2024-01-03,RNG,A_minervini_trail_ma,2026-04-30,2024-01-03,36.1900,30.2200,29.9178,0.7667,true,2026-05-04,45.3300,2026-05-12,41.8700,open_at_data_tail,-0.2245,-8.42,0.2102,0.4347,6,open,8,47.7500,131.9,798
RNG-2024-01-03,RNG,B_fixed_R_multiple,2026-04-30,2024-01-03,36.1900,30.2200,29.9178,0.7667,true,2026-05-04,45.3300,2026-05-12,41.8700,open_at_data_tail,-0.2245,-8.42,0.2102,0.4347,6,open,8,47.7500,131.9,798
RNG-2024-01-03,RNG,C_close_below_50d,2026-04-30,2024-01-03,36.1900,30.2200,29.9178,0.7667,true,2026-05-04,45.3300,2026-05-12,41.8700,open_at_data_tail,-0.2245,-8.42,0.2102,0.4347,6,open,8,47.7500,131.9,798
RNG-2024-02-22,RNG,A_minervini_trail_ma,2026-04-30,2024-02-22,36.3400,29.2500,28.9575,0.7667,true,2026-05-04,45.3300,2026-05-12,41.8700,open_at_data_tail,-0.2113,-7.92,0.1979,0.4092,6,open,8,47.7500,131.4,742
RNG-2024-02-22,RNG,B_fixed_R_multiple,2026-04-30,2024-02-22,36.3400,29.2500,28.9575,0.7667,true,2026-05-04,45.3300,2026-05-12,41.8700,open_at_data_tail,-0.2113,-7.92,0.1979,0.4092,6,open,8,47.7500,131.4,742
RNG-2024-02-22,RNG,C_close_below_50d,2026-04-30,2024-02-22,36.3400,29.2500,28.9575,0.7667,true,2026-05-04,45.3300,2026-05-12,41.8700,open_at_data_tail,-0.2113,-7.92,0.1979,0.4092,6,open,8,47.7500,131.4,742
RNG-2025-08-11,RNG,A_minervini_trail_ma,2026-04-30,2025-08-11,32.4400,26.3900,26.1261,0.7667,true,2026-05-04,45.3300,2026-05-12,41.8700,open_at_data_tail,-0.1802,-6.76,0.1687,0.3489,6,open,8,47.7500,147.2,202
RNG-2025-08-11,RNG,B_fixed_R_multiple,2026-04-30,2025-08-11,32.4400,26.3900,26.1261,0.7667,true,2026-05-04,45.3300,2026-05-12,41.8700,open_at_data_tail,-0.1802,-6.76,0.1687,0.3489,6,open,8,47.7500,147.2,202
RNG-2025-08-11,RNG,C_close_below_50d,2026-04-30,2025-08-11,32.4400,26.3900,26.1261,0.7667,true,2026-05-04,45.3300,2026-05-12,41.8700,open_at_data_tail,-0.1802,-6.76,0.1687,0.3489,6,open,8,47.7500,147.2,202
RNG-2025-10-10,RNG,A_minervini_trail_ma,2026-04-30,2025-10-10,30.4800,26.1200,25.8588,0.9333,true,2026-05-04,45.3300,2026-05-12,41.8700,open_at_data_tail,-0.1777,-6.66,0.1664,0.3441,6,open,8,47.7500,156.7,161
RNG-2025-10-10,RNG,B_fixed_R_multiple,2026-04-30,2025-10-10,30.4800,26.1200,25.8588,0.9333,true,2026-05-04,45.3300,2026-05-12,41.8700,open_at_data_tail,-0.1777,-6.66,0.1664,0.3441,6,open,8,47.7500,156.7,161
RNG-2025-10-10,RNG,C_close_below_50d,2026-04-30,2025-10-10,30.4800,26.1200,25.8588,0.9333,true,2026-05-04,45.3300,2026-05-12,41.8700,open_at_data_tail,-0.1777,-6.66,0.1664,0.3441,6,open,8,47.7500,156.7,161
RNG-2026-01-02,RNG,A_minervini_trail_ma,2026-04-30,2026-01-02,29.8800,24.8200,24.5718,0.7182,true,2026-05-04,45.3300,2026-05-12,41.8700,open_at_data_tail,-0.1667,-6.25,0.1561,0.3228,6,open,8,47.7500,159.8,86
RNG-2026-01-02,RNG,B_fixed_R_multiple,2026-04-30,2026-01-02,29.8800,24.8200,24.5718,0.7182,true,2026-05-04,45.3300,2026-05-12,41.8700,open_at_data_tail,-0.1667,-6.25,0.1561,0.3228,6,open,8,47.7500,159.8,86
RNG-2026-01-02,RNG,C_close_below_50d,2026-04-30,2026-01-02,29.8800,24.8200,24.5718,0.7182,true,2026-05-04,45.3300,2026-05-12,41.8700,open_at_data_tail,-0.1667,-6.25,0.1561,0.3228,6,open,8,47.7500,159.8,86
RNG-2026-02-03,RNG,A_minervini_trail_ma,2026-04-28,2026-02-03,39.5000,34.4800,34.1352,0.8681,true,2026-04-30,39.6400,2026-05-12,41.8700,open_at_data_tail,0.4051,15.19,1.6222,1.2171,8,open,10,47.7500,120.9,62
RNG-2026-02-03,RNG,B_fixed_R_multiple,2026-04-28,2026-02-03,39.5000,34.4800,34.1352,0.8681,true,2026-04-30,39.6400,2026-05-12,41.8700,open_at_data_tail,0.4051,15.19,1.6222,1.2171,8,open,10,47.7500,120.9,62
RNG-2026-02-03,RNG,C_close_below_50d,2026-04-28,2026-02-03,39.5000,34.4800,34.1352,0.8681,true,2026-04-30,39.6400,2026-05-12,41.8700,open_at_data_tail,0.4051,15.19,1.6222,1.2171,8,open,10,47.7500,120.9,62
RNG-2026-03-27,RNG,A_minervini_trail_ma,2026-04-30,2026-03-27,38.1300,33.4900,33.1551,0.7667,true,2026-05-04,45.3300,2026-05-12,41.8700,open_at_data_tail,-0.2842,-10.66,0.2661,0.5503,6,open,8,47.7500,125.2,20
RNG-2026-03-27,RNG,B_fixed_R_multiple,2026-04-30,2026-03-27,38.1300,33.4900,33.1551,0.7667,true,2026-05-04,45.3300,2026-05-12,41.8700,open_at_data_tail,-0.2842,-10.66,0.2661,0.5503,6,open,8,47.7500,125.2,20
RNG-2026-03-27,RNG,C_close_below_50d,2026-04-30,2026-03-27,38.1300,33.4900,33.1551,0.7667,true,2026-05-04,45.3300,2026-05-12,41.8700,open_at_data_tail,-0.2842,-10.66,0.2661,0.5503,6,open,8,47.7500,125.2,20
TROX-2021-12-20,TROX,A_minervini_trail_ma,2026-04-29,2021-12-20,25.7800,21.8800,21.6612,0.8333,false,,,,,untriggered,,,,,,untriggered,8,10.4800,40.7,1552
TROX-2021-12-20,TROX,B_fixed_R_multiple,2026-04-29,2021-12-20,25.7800,21.8800,21.6612,0.8333,false,,,,,untriggered,,,,,,untriggered,8,10.4800,40.7,1552
TROX-2021-12-20,TROX,C_close_below_50d,2026-04-29,2021-12-20,25.7800,21.8800,21.6612,0.8333,false,,,,,untriggered,,,,,,untriggered,8,10.4800,40.7,1552
TROX-2022-01-28,TROX,A_minervini_trail_ma,2026-04-29,2022-01-28,23.9500,16.0600,15.8994,0.7667,false,,,,,untriggered,,,,,,untriggered,8,10.4800,43.8,1513
TROX-2022-01-28,TROX,B_fixed_R_multiple,2026-04-29,2022-01-28,23.9500,16.0600,15.8994,0.7667,false,,,,,untriggered,,,,,,untriggered,8,10.4800,43.8,1513
TROX-2022-01-28,TROX,C_close_below_50d,2026-04-29,2022-01-28,23.9500,16.0600,15.8994,0.7667,false,,,,,untriggered,,,,,,untriggered,8,10.4800,43.8,1513
TROX-2022-04-29,TROX,A_minervini_trail_ma,2026-04-29,2022-04-29,18.8100,16.5100,16.3449,0.9333,false,,,,,untriggered,,,,,,untriggered,8,10.4800,55.7,1448
TROX-2022-04-29,TROX,B_fixed_R_multiple,2026-04-29,2022-04-29,18.8100,16.5100,16.3449,0.9333,false,,,,,untriggered,,,,,,untriggered,8,10.4800,55.7,1448
TROX-2022-04-29,TROX,C_close_below_50d,2026-04-29,2022-04-29,18.8100,16.5100,16.3449,0.9333,false,,,,,untriggered,,,,,,untriggered,8,10.4800,55.7,1448
TROX-2022-05-12,TROX,A_minervini_trail_ma,2026-04-29,2022-05-12,19.8800,15.7100,15.5529,0.7667,false,,,,,untriggered,,,,,,untriggered,8,10.4800,52.7,1406
TROX-2022-05-12,TROX,B_fixed_R_multiple,2026-04-29,2022-05-12,19.8800,15.7100,15.5529,0.7667,false,,,,,untriggered,,,,,,untriggered,8,10.4800,52.7,1406
TROX-2022-05-12,TROX,C_close_below_50d,2026-04-29,2022-05-12,19.8800,15.7100,15.5529,0.7667,false,,,,,untriggered,,,,,,untriggered,8,10.4800,52.7,1406
TROX-2022-06-23,TROX,A_minervini_trail_ma,2026-04-29,2022-06-23,17.1600,15.1000,14.9490,0.7667,false,,,,,untriggered,,,,,,untriggered,8,10.4800,61.1,1385
TROX-2022-06-23,TROX,B_fixed_R_multiple,2026-04-29,2022-06-23,17.1600,15.1000,14.9490,0.7667,false,,,,,untriggered,,,,,,untriggered,8,10.4800,61.1,1385
TROX-2022-06-23,TROX,C_close_below_50d,2026-04-29,2022-06-23,17.1600,15.1000,14.9490,0.7667,false,,,,,untriggered,,,,,,untriggered,8,10.4800,61.1,1385
TROX-2022-07-14,TROX,A_minervini_trail_ma,2026-04-29,2022-07-14,16.7700,14.9000,14.7510,0.7667,false,,,,,untriggered,,,,,,untriggered,8,10.4800,62.5,1359
TROX-2022-07-14,TROX,B_fixed_R_multiple,2026-04-29,2022-07-14,16.7700,14.9000,14.7510,0.7667,false,,,,,untriggered,,,,,,untriggered,8,10.4800,62.5,1359
TROX-2022-07-14,TROX,C_close_below_50d,2026-04-29,2022-07-14,16.7700,14.9000,14.7510,0.7667,false,,,,,untriggered,,,,,,untriggered,8,10.4800,62.5,1359
TROX-2022-11-21,TROX,A_minervini_trail_ma,2026-04-29,2022-11-21,14.7500,13.1700,13.0383,0.7667,false,,,,,untriggered,,,,,,untriggered,8,10.4800,71.1,1226
TROX-2022-11-21,TROX,B_fixed_R_multiple,2026-04-29,2022-11-21,14.7500,13.1700,13.0383,0.7667,false,,,,,untriggered,,,,,,untriggered,8,10.4800,71.1,1226
TROX-2022-11-21,TROX,C_close_below_50d,2026-04-29,2022-11-21,14.7500,13.1700,13.0383,0.7667,false,,,,,untriggered,,,,,,untriggered,8,10.4800,71.1,1226
TROX-2023-02-24,TROX,A_minervini_trail_ma,2026-04-29,2023-02-24,16.7900,12.9300,12.8007,0.7667,false,,,,,untriggered,,,,,,untriggered,8,10.4800,62.4,1141
TROX-2023-02-24,TROX,B_fixed_R_multiple,2026-04-29,2023-02-24,16.7900,12.9300,12.8007,0.7667,false,,,,,untriggered,,,,,,untriggered,8,10.4800,62.4,1141
TROX-2023-02-24,TROX,C_close_below_50d,2026-04-29,2023-02-24,16.7900,12.9300,12.8007,0.7667,false,,,,,untriggered,,,,,,untriggered,8,10.4800,62.4,1141
TROX-2023-03-15,TROX,A_minervini_trail_ma,2026-04-29,2023-03-15,14.3800,12.5300,12.4047,0.7667,false,,,,,untriggered,,,,,,untriggered,8,10.4800,72.9,1099
TROX-2023-03-15,TROX,B_fixed_R_multiple,2026-04-29,2023-03-15,14.3800,12.5300,12.4047,0.7667,false,,,,,untriggered,,,,,,untriggered,8,10.4800,72.9,1099
TROX-2023-03-15,TROX,C_close_below_50d,2026-04-29,2023-03-15,14.3800,12.5300,12.4047,0.7667,false,,,,,untriggered,,,,,,untriggered,8,10.4800,72.9,1099
TROX-2023-05-16,TROX,A_minervini_trail_ma,2026-04-29,2023-05-16,12.1500,10.6400,10.5336,0.7667,false,,,,,untriggered,,,,,,untriggered,8,10.4800,86.3,1064
TROX-2023-05-16,TROX,B_fixed_R_multiple,2026-04-29,2023-05-16,12.1500,10.6400,10.5336,0.7667,false,,,,,untriggered,,,,,,untriggered,8,10.4800,86.3,1064
TROX-2023-05-16,TROX,C_close_below_50d,2026-04-29,2023-05-16,12.1500,10.6400,10.5336,0.7667,false,,,,,untriggered,,,,,,untriggered,8,10.4800,86.3,1064
TROX-2024-09-10,TROX,A_minervini_trail_ma,2026-04-29,2024-09-10,14.7500,10.8800,10.7712,0.7667,false,,,,,untriggered,,,,,,untriggered,8,10.4800,71.1,531
TROX-2024-09-10,TROX,B_fixed_R_multiple,2026-04-29,2024-09-10,14.7500,10.8800,10.7712,0.7667,false,,,,,untriggered,,,,,,untriggered,8,10.4800,71.1,531
TROX-2024-09-10,TROX,C_close_below_50d,2026-04-29,2024-09-10,14.7500,10.8800,10.7712,0.7667,false,,,,,untriggered,,,,,,untriggered,8,10.4800,71.1,531
TROX-2025-05-07,TROX,A_minervini_trail_ma,2026-04-29,2025-05-07,5.7700,4.7400,4.6926,0.9333,true,2026-05-01,10.0500,2026-05-07,8.4200,close_below_50d,-0.3043,-11.41,0.0915,0.3957,4,closed,8,10.4800,181.6,341
TROX-2025-05-07,TROX,B_fixed_R_multiple,2026-04-29,2025-05-07,5.7700,4.7400,4.6926,0.9333,true,2026-05-01,10.0500,2026-05-11,9.3300,open_at_data_tail,-0.1344,-5.04,0.0915,0.2259,6,open,8,10.4800,181.6,341
TROX-2025-05-07,TROX,C_close_below_50d,2026-04-29,2025-05-07,5.7700,4.7400,4.6926,0.9333,true,2026-05-01,10.0500,2026-05-07,8.4200,close_below_50d,-0.3043,-11.41,0.0915,0.3957,4,closed,8,10.4800,181.6,341
TROX-2025-06-30,TROX,A_minervini_trail_ma,2026-04-29,2025-06-30,5.8500,3.1400,3.1086,0.7667,true,2026-05-01,10.0500,2026-05-07,8.4200,close_below_50d,-0.2348,-8.81,0.0706,0.3054,4,closed,8,10.4800,179.1,264
TROX-2025-06-30,TROX,B_fixed_R_multiple,2026-04-29,2025-06-30,5.8500,3.1400,3.1086,0.7667,true,2026-05-01,10.0500,2026-05-11,9.3300,open_at_data_tail,-0.1037,-3.89,0.0706,0.1743,6,open,8,10.4800,179.1,264
TROX-2025-06-30,TROX,C_close_below_50d,2026-04-29,2025-06-30,5.8500,3.1400,3.1086,0.7667,true,2026-05-01,10.0500,2026-05-07,8.4200,close_below_50d,-0.2348,-8.81,0.0706,0.3054,4,closed,8,10.4800,179.1,264
TROX-2026-02-20,TROX,A_minervini_trail_ma,2026-04-29,2026-02-20,7.4800,6.5400,6.4746,0.8344,true,2026-05-01,10.0500,2026-05-07,8.4200,close_below_50d,-0.4559,-17.10,0.1370,0.5929,4,closed,8,10.4800,140.1,54
TROX-2026-02-20,TROX,B_fixed_R_multiple,2026-04-29,2026-02-20,7.4800,6.5400,6.4746,0.8344,true,2026-05-01,10.0500,2026-05-11,9.3300,open_at_data_tail,-0.2014,-7.55,0.1370,0.3384,6,open,8,10.4800,140.1,54
TROX-2026-02-20,TROX,C_close_below_50d,2026-04-29,2026-02-20,7.4800,6.5400,6.4746,0.8344,true,2026-05-01,10.0500,2026-05-07,8.4200,close_below_50d,-0.4559,-17.10,0.1370,0.5929,4,closed,8,10.4800,140.1,54
TSHA-2022-02-23,TSHA,A_minervini_trail_ma,2026-05-13,2022-02-23,6.5800,5.7200,5.6628,0.7667,false,,,,,untriggered,,,,,,untriggered,1,6.3000,95.7,1531
TSHA-2022-02-23,TSHA,B_fixed_R_multiple,2026-05-13,2022-02-23,6.5800,5.7200,5.6628,0.7667,false,,,,,untriggered,,,,,,untriggered,1,6.3000,95.7,1531
TSHA-2022-02-23,TSHA,C_close_below_50d,2026-05-13,2022-02-23,6.5800,5.7200,5.6628,0.7667,false,,,,,untriggered,,,,,,untriggered,1,6.3000,95.7,1531
TSHA-2022-03-28,TSHA,A_minervini_trail_ma,2026-05-13,2022-03-28,6.7700,3.6600,3.6234,0.7667,false,,,,,untriggered,,,,,,untriggered,1,6.3000,93.1,1475
TSHA-2022-03-28,TSHA,B_fixed_R_multiple,2026-05-13,2022-03-28,6.7700,3.6600,3.6234,0.7667,false,,,,,untriggered,,,,,,untriggered,1,6.3000,93.1,1475
TSHA-2022-03-28,TSHA,C_close_below_50d,2026-05-13,2022-03-28,6.7700,3.6600,3.6234,0.7667,false,,,,,untriggered,,,,,,untriggered,1,6.3000,93.1,1475
